ID,Name,Rank,Rarity_Score,Attributes,creator,flora,garden type,latitude,level,longitude,material,rewild area
254,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"cistus, weigelia",mandala,48.7529722343404,rare,1.82318542977541,raw schist,140
255,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"cistus, weigelia",mandala,48.7535771990288,rare,1.82528151994428,raw schist,140
256,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"cistus, weigelia",mandala,48.7547716642963,rare,1.82808566909848,raw schist,140
276,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7524125556524,rare,1.82134509649996,polished basalt,140
277,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7533948843368,rare,1.82333625986806,polished basalt,140
278,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7560386471118,rare,1.82722700307667,polished basalt,140
279,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7565626764782,rare,1.8283174828954,polished basalt,140
280,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7539534123651,rare,1.82730760506868,polished basalt,140
281,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7546255416366,rare,1.82390769360667,polished basalt,140
282,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7547473079495,rare,1.82598676777694,polished basalt,140
283,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7555195289458,rare,1.82603907921004,polished basalt,140
293,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7537078791606,rare,1.82242232332118,polished schist,140
294,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7556983226483,rare,1.82692375834539,polished schist,140
295,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7564790154139,rare,1.8283174910486,polished schist,140
296,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7527707806557,rare,1.8288351459963,polished schist,140
297,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7529265988412,rare,1.82407219038807,polished schist,140
298,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7555851918426,rare,1.82383744096832,polished schist,140
299,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7564278926791,rare,1.82500201003782,polished schist,140
325,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7528603522149,rare,1.82179135891134,raw basalt,140
326,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7544539679221,rare,1.82696245279587,raw basalt,140
327,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7546537175862,rare,1.82798258677892,raw basalt,140
328,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7548431664399,rare,1.82317856448347,raw basalt,140
329,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7518746423931,rare,1.82120607415348,raw basalt,140
330,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7534611249452,rare,1.82386971918494,raw basalt,140
331,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.753729967895,rare,1.82324086546708,raw basalt,140
332,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7546572649898,rare,1.8245923910397,raw basalt,140
342,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7534840782167,rare,1.8242531877052,raw schist,140
343,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7541041657823,rare,1.82236577109931,raw schist,140
344,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7548860371563,rare,1.82282955303805,raw schist,140
345,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"ammi, borage",meadow,48.7554414715533,rare,1.82471361955117,raw schist,140
346,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7537115089539,rare,1.82412193391472,raw schist,140
347,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7546342339347,rare,1.82323522915862,raw schist,140
348,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7546566555043,rare,1.8296758859552,raw schist,140
349,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"deschampsia, ammi",meadow,48.755190267691,rare,1.82328867230182,raw schist,140
375,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7533495104581,rare,1.82267332336701,polished basalt,140
376,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7539270821422,rare,1.8261583694054,polished basalt,140
377,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.754946753033,rare,1.82559414195492,polished basalt,140
378,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7549707554817,rare,1.82540903991802,polished basalt,140
385,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.752846259153,rare,1.82667814784038,polished basalt,140
386,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7537205459939,rare,1.82508976850212,polished basalt,140
387,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7553503621395,rare,1.82831769278862,polished basalt,140
388,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7555661287134,rare,1.82648775398258,polished basalt,140
392,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7535005448386,rare,1.82449144719526,polished schist,140
393,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7540450407059,rare,1.82508689982646,polished schist,140
394,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7545874114449,rare,1.82448576174946,polished schist,140
395,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7550778310201,rare,1.82306003729493,polished schist,140
402,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.752825041805,rare,1.8271750976677,polished schist,140
403,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7541513962176,rare,1.82604673051939,polished schist,140
404,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7547939711184,rare,1.82728484366423,polished schist,140
405,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7555343193926,rare,1.82726892034125,polished schist,140
424,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7545671212553,rare,1.82657303127388,raw basalt,140
425,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7550377799766,rare,1.82740704551703,raw basalt,140
426,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7557846242511,rare,1.82694963026584,raw basalt,140
427,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7562061652992,rare,1.82869938817476,raw basalt,140
434,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7531645281175,rare,1.82672087919259,raw basalt,140
435,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7548127481902,rare,1.82950622184543,raw basalt,140
436,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7552834047893,rare,1.82824265170092,raw basalt,140
437,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.75603379258,rare,1.82675311587659,raw basalt,140
441,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7549573468605,rare,1.82955154669515,raw schist,140
442,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7551207453568,rare,1.82476741779071,raw schist,140
443,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7557605173517,rare,1.82665959151178,raw schist,140
444,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7558497505762,rare,1.82790241870766,raw schist,140
451,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.753475304249,rare,1.82689881343785,raw schist,140
452,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7541950020737,rare,1.82693341672089,raw schist,140
453,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7553822759058,rare,1.82330300385244,raw schist,140
454,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7566267577099,rare,1.82768252671325,raw schist,140
474,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7531519853163,rare,1.82901356277961,polished basalt,140
475,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7536084448628,rare,1.82443177344827,polished basalt,140
476,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7540895993382,rare,1.82557387782479,polished basalt,140
477,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7549009090889,rare,1.82667976788256,polished basalt,140
478,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7551600105168,rare,1.82860799871028,polished basalt,140
479,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7552622290136,rare,1.82517059876632,polished basalt,140
480,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7561373209452,rare,1.82494420310878,polished basalt,140
481,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7564388242008,rare,1.82786310231148,polished basalt,140
491,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7514779148242,rare,1.82128747642764,polished schist,140
492,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7550057717214,rare,1.82710705921327,polished schist,140
493,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7552787917534,rare,1.82597882799598,polished schist,140
494,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.756110543439,rare,1.82874594192038,polished schist,140
495,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7537374428503,rare,1.82192915234864,polished schist,140
496,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7547822455439,rare,1.82938464101531,polished schist,140
497,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7549123257825,rare,1.82420249633354,polished schist,140
498,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7563250149642,rare,1.82706166879389,polished schist,140
524,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7531794175748,rare,1.82249704130662,raw basalt,140
525,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7539098952413,rare,1.82307000414651,raw basalt,140
526,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7539124410639,rare,1.82535850273666,raw basalt,140
527,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7555399015284,rare,1.82574077511178,raw basalt,140
528,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7532442011682,rare,1.82828374235919,raw basalt,140
529,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7537800741706,rare,1.82728840829239,raw basalt,140
530,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.754835114636,rare,1.82634388197998,raw basalt,140
531,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7549526539702,rare,1.82445936077466,raw basalt,140
541,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7531943172094,rare,1.82517927404138,raw schist,140
542,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7540059205214,rare,1.82305439485094,raw schist,140
543,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7553457434775,rare,1.82493769977015,raw schist,140
544,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"roses, tulips",ornemental garden,48.7557054183306,rare,1.82736121422011,raw schist,140
545,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7519368551947,rare,1.82072151478773,raw schist,140
546,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7526292898105,rare,1.82403979098263,raw schist,140
547,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7536152111106,rare,1.82378525920258,raw schist,140
548,Cryptobee rare,289,3717.802160130719,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7549125171828,rare,1.82705439421431,raw schist,140
33,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.75608877325,bees,1.82522505231735,raw marble,140
39,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, lavender",mandala,48.7538544086215,bees,1.82404808319339,raw marble,140
46,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"deschampsia, ammi",meadow,48.7546749933073,bees,1.82939682520365,polished marble,140
49,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"ammi, borage",meadow,48.7556263980369,bees,1.82525633498221,raw limestone,140
51,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"deschampsia, ammi",meadow,48.755423528292,bees,1.82590757104688,raw marble,140
52,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.7545157643904,bees,1.82376710402813,polished granite,140
56,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.755615592604,bees,1.82762188472601,polished marble,140
59,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"chamomile, cornflower",medicinal,48.754954442005,bees,1.82237458844293,raw limestone,140
60,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"chamomile, dandelion",medicinal,48.7544390385117,bees,1.82544273624439,raw limestone,140
71,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"tagetes, roses",ornemental garden,48.7530795043294,bees,1.82428785470411,raw quartz,140
573,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7527805767249,bees,1.82282030872901,polished granite,140
574,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7538176073069,bees,1.82310519642636,polished granite,140
575,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7547510477628,bees,1.82461415057719,polished granite,140
576,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7552277463594,bees,1.82668614792653,polished granite,140
577,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7550852308962,bees,1.82269794590426,polished granite,140
578,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7552420519528,bees,1.82251269561211,polished granite,140
579,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7553299264625,bees,1.82749457542403,polished granite,140
580,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7568665058557,bees,1.82660295557684,polished granite,140
598,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7535458853107,bees,1.82794931256753,polished howlite,140
599,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7543090205675,bees,1.82455275370097,polished howlite,140
600,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.754567015553,bees,1.82915175590895,polished howlite,140
601,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.756465165896,bees,1.82688690235321,polished howlite,140
602,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7533603938068,bees,1.82663077303118,polished howlite,140
603,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7534153446117,bees,1.82414687829824,polished howlite,140
604,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7556219044351,bees,1.82408452020963,polished howlite,140
605,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7559496638332,bees,1.82806017216428,polished howlite,140
622,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7546767173661,bees,1.82442904860037,polished limestone,140
623,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7552164929902,bees,1.82922852479264,polished limestone,140
624,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7566601894211,bees,1.82800157016215,polished limestone,140
625,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.756881512079,bees,1.8253282644362,polished limestone,140
626,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7545469353948,bees,1.82332791248808,polished limestone,140
627,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7550998696612,bees,1.827818265577,polished limestone,140
628,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7562334009544,bees,1.82562015253081,polished limestone,140
629,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7562401056709,bees,1.82814267401283,polished limestone,140
647,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7545648553598,bees,1.82471597972351,polished marble,140
648,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7550924973833,bees,1.82576849847226,polished marble,140
649,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7554445475249,bees,1.82604199412491,polished marble,140
650,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7556312480866,bees,1.82634543774382,polished marble,140
651,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7526753481293,bees,1.82163290053976,polished marble,140
652,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7529372628214,bees,1.82442189619766,polished marble,140
653,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7537978716451,bees,1.82758825071448,polished marble,140
654,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7542923547953,bees,1.82360162880285,polished marble,140
673,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7540357878275,bees,1.82290925027762,polished quartz,140
674,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7548915256844,bees,1.82464379762885,polished quartz,140
675,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.755036846347,bees,1.82437825719233,polished quartz,140
676,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7565908351167,bees,1.82808966686216,polished quartz,140
677,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7515788140381,bees,1.82136714940414,polished quartz,140
678,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7529059251984,bees,1.82330266454526,polished quartz,140
679,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7547022464292,bees,1.82214402822058,polished quartz,140
680,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7547482991091,bees,1.82295421166995,polished quartz,140
699,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7526212418016,bees,1.82374244981654,raw granite,140
700,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7542151287388,bees,1.82675027659746,raw granite,140
701,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7543916545589,bees,1.82522086026836,raw granite,140
702,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7561972342387,bees,1.82678284626079,raw granite,140
703,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7525827558427,bees,1.82258282402235,raw granite,140
704,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7544119262112,bees,1.8270825230696,raw granite,140
705,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7547763542734,bees,1.82503977622796,raw granite,140
706,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7557143120566,bees,1.82266849974623,raw granite,140
724,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7537378908209,bees,1.82618884323274,raw howlite,140
725,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.754420288342,bees,1.82807521485065,raw howlite,140
726,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7556960892325,bees,1.82602169174717,raw howlite,140
727,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7566121102986,bees,1.82650612035908,raw howlite,140
728,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7533263080973,bees,1.82603393133975,raw howlite,140
729,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7550542412357,bees,1.82801606219776,raw howlite,140
730,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.756491966428,bees,1.82552799790528,raw howlite,140
731,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7567361071314,bees,1.82794187316928,raw howlite,140
750,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7524937501489,bees,1.82123677269299,raw limestone,140
751,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.753892824087,bees,1.82211962999833,raw limestone,140
752,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.754392488428,bees,1.82915328807115,raw limestone,140
753,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7557383104492,bees,1.8276177738158,raw limestone,140
754,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7534942052881,bees,1.82297979564313,raw limestone,140
755,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7564441113297,bees,1.82578293465252,raw limestone,140
756,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7565375137627,bees,1.82762733802359,raw limestone,140
757,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7570385667857,bees,1.82766906608491,raw limestone,140
776,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7523753706607,bees,1.82644187992698,raw marble,140
777,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7530944106247,bees,1.82441326874139,raw marble,140
778,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7546341125839,bees,1.82718518015111,raw marble,140
779,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7552094569572,bees,1.82832675369573,raw marble,140
780,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7539330954271,bees,1.82766762367628,raw marble,140
781,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7542686127963,bees,1.82390788712987,raw marble,140
782,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7547421457087,bees,1.82717667642339,raw marble,140
800,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7518056608998,bees,1.82076589454392,raw quartz,140
801,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7528669730671,bees,1.82236855685954,raw quartz,140
802,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7550513775906,bees,1.82246029953927,raw quartz,140
803,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"clover, maranta",forest,48.7555196583003,bees,1.82847793336171,raw quartz,140
804,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7521181784831,bees,1.82127281424661,raw quartz,140
805,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.752167974575,bees,1.8207852970723,raw quartz,140
806,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7536986360671,bees,1.82550167820363,raw quartz,140
807,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"fern, clover",forest,48.7540268366014,bees,1.82393533724557,raw quartz,140
825,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, lavender",mandala,48.7530678208903,bees,1.82521648872044,polished granite,140
826,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, lavender",mandala,48.7532011903146,bees,1.82436987322385,polished granite,140
827,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, lavender",mandala,48.7544996424306,bees,1.82739361135213,polished granite,140
828,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, lavender",mandala,48.7565552130241,bees,1.82601822483985,polished granite,140
845,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, weigelia",mandala,48.7529427933169,bees,1.82794971440546,polished granite,140
846,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, weigelia",mandala,48.7530066104975,bees,1.82723038253651,polished granite,140
847,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, weigelia",mandala,48.7548247944882,bees,1.82592173171584,polished granite,140
848,Cryptobee bees,449,3708.10797008547,8,Guerlain Paris,"cistus, weigelia",mandala,48.7563681203242,bees,1.82756677445307,polished granite,140
