ID,Name,Rank,Rarity_Score,Attributes,Composition,High weight brush,Palette,Style,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
1157234,Flustels #87,40,39.83965651834505,4,Composition #3,False,Palette #17,Style #1,QmcRVf7ErHV83cPFopAB9vSQaBfJobdmQpwhrEcjpxVSbJ,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onthfdmUhhUyoDCsFuqjqqkqH9ryAfUQAg1ESyfD6Wi2E71ytoD,ipfs://QmQtj9nYyPKKCABYMkwiupGA5cxJ9m7HBkSh8uYWBmgi3y,ipfs://Qmc1LuWKPANv4qA5RK7cMEDmnrjFZYCYfi4CHzRp4s6xd5
1157293,Flustels #126,42,39.839656518345045,4,Composition #5,False,Palette #7,Style #8,QmSTXdqH36m8AqCjbeXzUYGL9LqKyUzjojXMCx3rLTq9M3,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooF97uF9urXbAVPmQRtsa4gnPZgZ51pgrnZdtnsCQEJQND5Lgg9,ipfs://QmW1TDdnD9pG4pZ94ha14gsTvKGs8sUjLaKSTgn3ujxAY1,ipfs://QmQevwRY4z38hREcjw2sUUTxr7UyBzUtcGdqhSC4V5u5ET
1156639,Flustels #24,43,39.636481915170435,4,Composition #1,False,Palette #11,Style #5,QmTQJKdVPXJA1kKz4cBi7jE666L9TBPAz6Rc6NCV5udrzx,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooJvKMqQAjTvxx4P1hJr33RTRj5NvuJ6wBz7pX24zRwNdJgWR6i,ipfs://QmWZbRtYkmkgADPXB1M3rZJXsihkoXXTZwJFmiYx5ufxxx,ipfs://QmfA1v4HiZ7oxRtJzEdFNDK2TzyaCxeqy9ZTr8FzxVo5Fd
1157030,Flustels #52,44,39.30632318501171,4,Composition #5,False,Palette #7,Style #9,QmQ9bfCsAqsnVWuaAiK8WkvVrcQy2PvRkwHsVGrKUwMr1v,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooaCJBpjVqgTtRpBXf68FwjKSoXHGrwAcCQscNHsSXES2Er73Y2,ipfs://QmbY675X6FCftjptZZufk6GySqNpcQGGDVPwSFaFXSDU2a,ipfs://Qmdbh8jEXvuj1A5qqRnqdLb7EgBabS8652rRfHG783nsFi
1157247,Flustels #94,44,39.30632318501171,4,Composition #5,False,Palette #14,Style #9,Qmeiib7rqaGcMqNL2Ec6coELtQov5LUTRrPRFkiH78AzDF,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooREdmkcZETnbSWES5kjntcrvFerRdPZMhpsMRY6s5pFVB6psTx,ipfs://Qmcp1YW1e7UM1yFj88Ai1sHQ96ke3FeGmqfWdS237MF4JT,ipfs://QmeYvQUt1ixGGtzjeYhQRwSS6wahrDHRhXcSHWkHxhohqv
1157242,Flustels #91,46,39.23013270882123,4,Composition #3,False,Palette #17,Style #8,QmcZJzjh69cssCjaR9H5vSTdH1XjQHy238EFgu4GJCardS,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ongHuAkGSSpggrMxwStZe1DDrN6eBCN4FqLYLmhbp1mvQmvtUnS,ipfs://QmYmEcignXej7TRVQU11nWJPjJfYvjBvuPHZv51HHVPmqe,ipfs://QmTmYP7T3obc5whgw5ipzPEuwiYhhRazwnuQeFVpae7WRQ
1157192,Flustels #71,47,39.17859209257474,4,Composition #4,False,Palette #21,Style #4,Qme7SyMrYeYRhZydNeyGHq1Rrutgw2276u5ejfn5vyeMbP,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo9EvDRWgZhc8G9rwmRZ1W3D9yMNynKZYPB4ugPLkNXkT5B5YDH,ipfs://QmNss5QYnNeN5MhzeWFYK6LT3FZqx8dXmEbrtccAv1CH4B,ipfs://QmfVojaBK9rYDQHNpUGJxdkMQGCbq7mR6LtAPtRBnmDkXR
1157249,Flustels #96,47,39.17859209257474,4,Composition #4,False,Palette #1,Style #2,QmWoQHom1bK4qDNuSNiLdYS5bGhAgTiSkQ4VRVaCKP8QXH,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo9Hv8oR5bKWQUbAJ8aa1WhsZHqpH8GGAuk6tuoCeni4vQrMBzE,ipfs://QmUZsFLq6Aakkh6AD94zSZMVMSYPi5ognJ4iLbz4kHAhEE,ipfs://QmcSTTWFaAfR23cAu9vTVMRoZdAtu6rn83y7UqWTZXb1f8
1157157,Flustels #55,49,38.8357349497176,4,Composition #5,False,Palette #7,Style #2,QmVGiRTq8nvuV2vXFL4LQpyvWAJLUFeysueDmSMzHSXyKF,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooQRCHzZ6ZnpuBoXrsUzpR5odxThe52r3a1SFFBMedxJQ1quQ87,ipfs://Qmb3CkzKDLtkNvvqAikp7t8ni6jp1x4ZfPVQCkry1QX3ga,ipfs://QmfHPMmHx36gYTJjApRCNKTi4CMgnxQswcZbqyFEGWXwUw
1155378,Flustels #14,50,38.6967993754879,4,Composition #3,False,Palette #14,Style #9,QmUbMu15AsX13zveNn3kD51mwUWtGXJjRgaYyMrAmxTMJp,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opPM1ZoXviZrTxa85JPh6gCakvnfNABtiThL8w5adTJKbK15XGh,ipfs://QmZuz2w9RjPbL3DoXhZYbWAYhPQSPmrs3WSCP3PcWBPuVu,ipfs://QmYiyuX4xeDpCsY5k5Q1aNzo4MbuxwqsU5q2VCEGnEdZS9
1155699,Flustels #16,50,38.6967993754879,4,Composition #3,False,Palette #14,Style #7,QmVs9pu8KxQPxjjqUHnVKX7xBnykFmeiKHW6i4CDv6vsvB,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onfQKAQXY7wDikR5KNCHwEN7FUkUwF81XeMqi3zphxKkzC8Yzgc,ipfs://Qme4pXTbDBUH8sXy6VWuwetEs9oobqnwWiURyA71Bh9NtU,ipfs://QmTt31YzdthZ3Rm1ERUSvZbqZkEYxF6JCLsmpNu753QTRF
1155260,Flustels #7,52,38.22621114019378,4,Composition #3,False,Palette #7,Style #4,Qmetg4tHuQQqEDZv822ZhbbHYaBFRVvCEp99Hw6deg5Wbd,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onq4JbWwegQgZ4johLyXLGnA8vf13wfpBxUfWCYXByb4MQGR8jT,ipfs://Qme6T5DWhNab7RkFaoMwFbJ3FCDbwFtoRX3tQ7X2dnUhfH,ipfs://QmVMA6hMWNSNDfHNqzzuoF3ikdsEkDY9TmvCxb5XMADf3H
1157246,Flustels #93,52,38.22621114019378,4,Composition #3,False,Palette #21,Style #4,QmePMGq2FTU2R3KU5AZYGbiLHSkdWSBySQpSHi9vvt9mUc,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opMGEkrEhXDFNcErd1NiHHGABB6JKLicqbQSEyfGUZgupkRvYCw,ipfs://QmRNvdbnh6iPb9wi7FMS94HhMY7VLMPRf6p9pF9812Tuw5,ipfs://Qmaoyv4MR3sywL6aQmLRwkrfgKRS9Vc1uvuyccYsYpb6Pr
1157276,Flustels #114,52,38.22621114019378,4,Composition #3,False,Palette #21,Style #4,Qmed8pvKVjtEbCSBjXLxe3tVCBT4FEERREvT7PzHigMhy3,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opPENvfnSXGtaVDCwXuo3e1nD4PBuSTXRJWvPWZSpTUKjuVLXBi,ipfs://QmRjXCpx1wCV37AQZoEVwQ83o8XeWckEfcmLZekB8g4eJA,ipfs://QmcG1SQjijaYnXp33bv6BJkYRGFgNPgKJG9P6HRyXCfiPC
1157210,Flustels #80,55,37.60473588342441,4,Composition #3,False,Palette #10,Style #5,QmXgtSapVi6yqsZ39UNhTpX9sWgswb3AtKjf1mdzoceknW,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=op9stuFHg4pzk5ZNFQg7WVqajPazeLLHxEMZoXzN6qZC7k2jZjv,ipfs://QmeTh14WKeX3arhR2ERS6cqyPAwwPP3Qj3V9EpLrFFBeEi,ipfs://QmWDGE5ftpsnX3eWdFTLTR1CcSCJmfDwFugX7g2f66yWfP
1156631,Flustels #23,56,37.477751756440284,4,Composition #1,False,Palette #9,Style #7,QmSgHmF9fZxigto4WqGaj8LX8rgeiz9A4BPScThP6xkBdZ,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooahsyExdjEo1jubxM129s127b4fnZbtpu9LFEU2tCPdZa2CqRn,ipfs://QmQygxk1HKKiYYCLBsnSYEXHoxjKaC9k3jkmTLpzEhtHuN,ipfs://QmQP7tKkYPG5TismzZzaSNFvikfQEB6i2vjGNRyqGnPbkS
1157220,Flustels #82,57,36.08092635961488,4,Composition #1,False,Palette #19,Style #6,QmP988UwFSinVxGQdVAQBrCXkV945JJ2RaE9p1o4ZBPfTw,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo5AZQ2FsgXgDUTZk2n47yrmYUgZmbySKgBdvvi4HuNMHwDiRZo,ipfs://QmXBqAK6qKxL4rajeCgRc6JJoY5iUJknegaCJLweHKynLo,ipfs://QmX8nHKPTeDxKM6VeCH5JPhSBDwAhLVFiDWq5oZdpRLVk6
1155264,Flustels #8,58,34.65870413739266,4,Composition #5,False,Palette #9,Style #3,QmZ8uQm4GWMn2MfXMWQsVjQ7SRXF6JDV7U3FQHPwDpwQzk,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oox86nj9tVNgydAY9C1AFSSxbY9ZHD5NB6gTiYKJTdtQGJFD9Lj,ipfs://QmR8SGLJ9AHmtEAqHkbA8cTpBXdJoJVy8xfREhiKk46WgB,ipfs://QmTqHEY3yL9LXZ4G61x214d3eyG2Sk38wQxKNhndYGwe8c
1157254,Flustels #99,58,34.65870413739266,4,Composition #5,False,Palette #10,Style #3,QmShxra4xJBunQGWkLukKPLstqrLhLwCyZnm673NJtXWGf,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooCu4wM4yJBBinyPbQ91o3uy9Fq5vq31bqzquFB4o1RM4AaFbYv,ipfs://QmWHpAaawRWx65EevcctC6C8zZbR8iLkw7m3Chk4sBW7oF,ipfs://QmYYXsjPWE4UxHD1admu6xsk1tgnWg9CthAbniq1v9cwuK
1156627,Flustels #22,60,34.04918032786885,4,Composition #3,False,Palette #13,Style #6,QmbAekk23KhZnLUX6BxB13pvpfJuZWPcRWyeAnMvu7dk5p,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opS9Ukqb9mkkAT4BjRUa9SbziXhUKiepzzexDf5PJHtR7YymhNb,ipfs://QmcKMFdFWRVLfLs98gC85W7QbEyAHssuPvj4EcLim26Ec6,ipfs://QmVNYUNTAUaWvd7V71ZrLAgy4VZxDKco6CLJaBnoHS5pfo
1155252,Flustels #2,61,33.47775175644028,4,Composition #4,False,Palette #10,Style #1,QmbZwziKeYWr2aNMEe3QZRwfHmvp5xCeu37caNWkWjrHoQ,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooBxtSj9C6TDJHtSTdv2jRJQFt1znz58sifzeGdNFQSP7QiBHT1,ipfs://QmQRVVVs9wHQ2uKvxaCzuS4CyD4kqUKvZ6xjoKX42xtJvi,ipfs://QmPySfprphFYHLQmCokYNc4hYjv5ApYjFhszGvRgWSXttS
1157285,Flustels #120,62,33.134894613583135,4,Composition #5,False,Palette #9,Style #1,Qmdh1pXyptWnNfVeTmTTGokTHajt4stAJKSqryvzLQMfWr,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooA5YKCAAquXnySsmBPmzD6TXtfbzRdeUB2REPcJKJdDAc3scSh,ipfs://QmYtPzE7Kv32e8zgxbYTdNV5JYksB8EqmWmtkaGsijFTnu,ipfs://QmPSS9ttg7FqwbCE3PULRoT8Qu5jdPbHh4E5bMWucYEo2F
1157296,Flustels #128,62,33.134894613583135,4,Composition #5,False,Palette #10,Style #1,QmcX6d7NWNgQhbMUP2otHSyjz7MXZutpQxeTTGXBERdEnC,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo9UHdB3dmfcpogNwESjTERiEcP8quYkMUoUjVGLB171SX9qrfe,ipfs://QmdyoQuCP1GH5bcAKmUVg6SEZjAE8JbN2k7B85BomdGzEQ,ipfs://QmZvrGZWJpWBiTMmG8yxqGLi2PRWorEnpQbvzn1LMniNm3
1155254,Flustels #4,64,32.52537080405933,4,Composition #5,False,Palette #9,Style #8,QmNRhmTE1VsGWK1xzoxVrCdgmxVjDdTbwmE51F4c1HSt8L,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oogSfRsq98UDD6sGQs24MQouJEymu1UJ1GGuDJ4gVWJkYekY263,ipfs://QmX2Mt4ezrVq6K7b9Yw3XjvrV9fLrcQs3Dpu8wbiAnPZuY,ipfs://QmXnLmRLkSrQDVPtu7W18da7QymPCB1QqgExtn3TvVaHP9
1157250,Flustels #97,65,32.33489461358314,4,Composition #4,False,Palette #13,Style #9,QmWHUP4zKBujuZzZpQep6nAq4PiqxnxvybM1BHFZD4TJpc,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooBkW1k99eorQkm6Lb8MW3gd1XUycqh7eCW9TrmrXyLEsWrW2Ku,ipfs://QmW69izsnZeqT96jJvDQoK93kWPfXS48yhfzmNXRcoR1GK,ipfs://QmZBWSWQtRKCaeG51cCRx35xjCqdko7M3dPZYfYNjLQNdA
1157189,Flustels #70,66,31.992037470725997,4,Composition #5,False,Palette #13,Style #9,QmQeKDq8fL5e1qzhfb8DBf7FCc39HLtaXiRH3GP1nfyknS,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opLGwws6ea4vrHgdtzuEpk8KZGVWCNm3MKdK24xjkqgSJj8UkTq,ipfs://QmQQn6PM15mrrqDda77URdu5kGcbWFuZTDx57C5bynMgRB,ipfs://QmP7fb8hajuB6mRMXxczguRDYeoyGphjLDE3xq8qt8wZnn
1157262,Flustels #105,66,31.992037470725997,4,Composition #5,False,Palette #13,Style #7,QmVuAYTsNkFkJpgoHtxuejbue7LVPAmzkcGE54Fs8a4ZAi,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooFaQrBsS3wRPE1ZGqerQGP9gM1sakhZrpN91QcPkhximDnL28B,ipfs://QmYDUCK3xDtke7tGvt2uZVtQL75tb8iyB498envVYJuiAH,ipfs://QmQmJVhk75oSV13KndQvHKHMBKbpp2kWQDHFddotcur3TH
1156647,Flustels #26,68,31.864306378289022,4,Composition #4,False,Palette #10,Style #4,QmVj4ro6TFL9EhTMH9w8YfDcuiTyTUgg76jcLvQf2zgSu1,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opGooT7wdyiCXngsPAER4LUY2oGWmFYFUugn8moJ1u6ibMVU2nL,ipfs://QmaXnjA5qtQ9AYSbZgtfjGGwtRongdV3zcmattwPTo9hAi,ipfs://QmUZKd5nbPG47fwG9KgwrMnFM62XN1wzeBPJUrkjCqUKwm
1157170,Flustels #61,69,31.763466042154565,4,Composition #3,False,Palette #8,Style #3,QmWhAxfhXY59XmW8e9y3GGxFekhqCpASkbq1RJzDRGtjjS,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opLFpAVLLDBE1BaGLoW9BLqYBUmbMMJcNqxZj6BvWKTM5ZeELo4,ipfs://QmWo86UoxzhWpqhYH4SKpvQqQPtuFUaT9NDkEXE1QS3cnM,ipfs://QmcfasR7hSgPjektaH6Ej94uSnSi3AFDdRSja6dFBeLkE3
1156726,Flustels #41,70,31.52144923543188,4,Composition #5,False,Palette #9,Style #4,QmVbZAngSy7VvQgabbyEMVeoLka3hdLjqpfxjhTALHngPX,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oooT8jT1atoes7HgBjfZGmeyKfTtfYJXe2w5ezBetE95eUZac4e,ipfs://QmegDHHtCAJZNkE8SCzy85QAXc9jqrpjZA3c547Z8c7XGq,ipfs://QmZdEPASt5rtx3UgP5a5GStcJ8JgGVNpHq161NHaWNCUe9
1157198,Flustels #73,70,31.52144923543188,4,Composition #5,False,Palette #10,Style #2,QmcTZkag1MrMiuhpbQpUzgDRUMkYmqd7bKNwu683YuxBXn,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=op4KBR5CGcxzR2xAATnHAvAb5Gy1RCLmduHXNZVbUnyPpKeJkgc,ipfs://QmbNFDKqCRnZYJt7FyizQnWkrLWsFuq6R8DcU7UPTVt4fh,ipfs://QmVubTgPp6XaVRBXuDJiKAFbuv7yoRTWb6QA62HxkBgDCL
1157206,Flustels #78,72,31.521449235431877,4,Composition #1,False,Palette #12,Style #4,QmXkq8wsN3CuhQMxi9kU2sxXRxscbVyKWDnW6bT3st4NND,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oni6eC69g4vpte1jZQPXwhnwQUtm7Kv57nnbA91Fe4CDtG4sE32,ipfs://QmNodofaeALb6yoouQxg5hnNdaXweJUBqrAj3HmAExhZDn,ipfs://QmPLTtU55GXjfGocn4Yb8SPTEcYhZyAxLFevs2CBQQ2P3M
1157027,Flustels #51,73,31.382513661202186,4,Composition #3,False,Palette #10,Style #9,Qmex2io6ipYq9GdNwH54ckT84676cEaCro7AE8vqKoRRBu,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo9yLsXYXTgfaNjkzd2GYqVDb458hgUaKUKrxssqdqpfycEYGRL,ipfs://QmcaKsEKfPA4uaGedeDvM289Gcezr4V5qaTnc65wt7iCka,ipfs://QmaDK2uXebxHX9hFpvFqt4XVsuxCihmoAzenqv1Cpn9J9d
1157158,Flustels #56,73,31.382513661202186,4,Composition #3,False,Palette #9,Style #7,QmdSa5zpq4dETnwJ3t2KnJGQZ7XGGBHyL2LmpKqKNpugVo,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooqWcPGAa1maSQY6D62VT7MyVuHNTCqeDeXijVHnqiiZbLRVSfZ,ipfs://QmbHwHUA6t4H3Zej3ZXaREsx13QK6NxeMkiiJ36Ant2igB,ipfs://QmXA6AMwHLwhNG4mvFdkSU5Uw8joJuX9EjAoMnptZp5FcH
1157165,Flustels #59,73,31.382513661202186,4,Composition #3,False,Palette #13,Style #7,QmZ2GAsW9ZdWww5gHxv34rQgcexRxpQAr5W7KcxPhyTbgK,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo9A6azbrAXPYhgpEu9VzNabjXtRWXVirvWsKdZv7UuXfsr28Kt,ipfs://QmX6atezkjcyJMohhNdbhcuxwWcoL2w7oaDQagBMcCEQVq,ipfs://QmQgdPcLMdYd8RG3iEJdvJdwUkRnMGrCgBpv8g3qyWAaxu
1157257,Flustels #102,76,31.192037470725996,4,Composition #4,False,Palette #8,Style #1,QmXKJjNy9d6MZumfbmLzCx742vhLrjCuYZ8VC3cEAe2jHU,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooNczpQNEfPa6hpCFK56BEVkHnEvTf3kp66EGhfrThXjMZy11Gy,ipfs://QmVaicUXFehDnS5du3KePMKUYRSdQEyFNDVFwpbNgLnVor,ipfs://QmVvLK5nSL7zYHM6r2UbDthByYfiBtuSXMrbZbr2Y9VNzj
1157238,Flustels #89,77,30.95538523407376,4,Composition #3,False,Palette #2,Style #5,QmZBnq3S1YC7cfunMWuSdbxznbGCvsNfspfcCFiLTAXvb1,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo1Ec6SKKVxjuyiBEhAt1ytxuHgGXyQ3Mg29CBMZ6ogf4DdnHhi,ipfs://Qmc9Dwm1iZt3oDmNWxXwxiCS8RpksyX3YFEpq91fkH2dj4,ipfs://QmaTJR8BQQsopzEXQXX8GNZVZmyfsZeHRWLcsp7fNHeSc7
1156677,Flustels #36,78,30.93806921675774,4,Composition #4,False,Palette #11,Style #3,QmRbCZkbVeMoJDCcpKYwhoxHzVWB1apELwhe1uaybvUJ1Z,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=op8ZuxgK2E1UZ48a98FfRjQeqxZt8VxoUUGR5SkTrh292CYyKja,ipfs://QmXXjiRepoLW5fNKFjbajpYUMTivtA3BrVLEm5gSP3jsoy,ipfs://QmTo3jtjvFNCEdqNmyRf5T47fawAQaeFw5sy5fn6hFMWRg
1157141,Flustels #54,78,30.93806921675774,4,Composition #4,False,Palette #19,Style #6,QmQMrzM4eihvuTvQrfePEp2g1byCPFszJnSP7qSBZn6Uwi,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onvxsNt2zQdPUKsGv15ME2FZFSkWgMYStn6n1nS1psWbhCq4dM1,ipfs://QmU9j4TttE63gMXv3ccnzxkq4oP8iFcY5fkZiEsCSyUJhL,ipfs://QmVh8LzzqCpDGCm7WVrzejMNMoZVmKdLDMABPyqcu4TRaS
1157205,Flustels #77,78,30.93806921675774,4,Composition #4,False,Palette #11,Style #3,QmYp8MhJDsDZJr8ZWWoDzhzPdqxTxhqTNYcqdxQsSP2RJJ,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onz7U5fTdUTZvGZvESooesCfQjphtJi4HEMzVNwMdVHp5FHu1AK,ipfs://QmWBYhAyTuby127EjkyYrG5HiQ1TaN1PLqtFCAQ6LD1MGf,ipfs://QmaMAkhXbZY5DDWScDh6UF9qAngzRYfLfsSeuD6BjWtJtT
1157161,Flustels #57,81,30.91192542590807,4,Composition #3,False,Palette #9,Style #4,QmUJhy12dncHV8ku2mK44gWeihg8Hx7iysxeL1ReXh35t9,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onxrRDesUDv6RjpTkqGoVxApsU6jY1AUJMRKNd1R9vVEiarf4t5,ipfs://QmPhGhzfFtbqJEHFjfG4g6bLN2kEbe7QqaKKuvtmUSsGw8,ipfs://QmYJmj6BaDeHLHfdNYTBxuizXzShKpRnortXb4AG6FCNJh
1157261,Flustels #104,82,30.849180327868854,4,Composition #5,False,Palette #8,Style #1,QmRiYA8JYqNr2H6GFBH4sUojHLkqxtAHFmwwetD6w1CpMm,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onu6ZmbNSRUxcmvuMyzjQgAEnRW6XEXxV93W5Nhm24syYLPnScx,ipfs://Qmf9ky5fu9AYRzsQQVVGNhDBG9JqRC82FLWD1UhqLmrRbX,ipfs://QmV6HCfCj2EKnj2nmbWfFSeVpr7FPBTMvoePnuxLAi4k6p
1157265,Flustels #107,83,30.828401107089633,4,Composition #1,False,Palette #2,Style #9,QmWTYW8pWSPz2WPt55mE8q5qSprizhEb9e87dRFUJu8wJL,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooaGXCfx5QKmmsi4jvJSenGxkqQ9HTiKbb12S6fM9cVDQh2rDks,ipfs://QmSgiut4v6A9NXVJjWeKtKUkHU1P7Dh5Z41HKy9e2TAhLx,ipfs://QmXWhw9z6zBojhSrszcLPpw4quk1y2Ze4X2gpYKg8Ffmk2
1155282,Flustels #10,84,30.595212073900598,4,Composition #5,False,Palette #11,Style #3,QmV5zWPd1SNqEemVFo18nL3S7S28P2Fuf3TSDHuExopRx1,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oniHEf6ZbwLb9ZD4gxf6aiiwGz2cEz3wpXSdyCQFsyPjyoz4QjY,ipfs://QmbLHPDYUoSdhKnMS1NCrPoUgBVHkjXGLXPYyBxzJ7xnFJ,ipfs://QmSoZoiVJt941YJKfbxwDjZWDk8DXB3wqKRyz6nurFCbYw
1157248,Flustels #95,84,30.595212073900598,4,Composition #5,False,Palette #11,Style #6,QmT6BJNNGs3M8ooHCVv6dBVY3gpGiXesmSNjbEWZS9P8RZ,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooLoewMr19MhfWC51LqkiRbnPxMfM7Hb51NhaZ3GZDb4TgBS4iU,ipfs://QmdQ97CNorPWz9YW74hEpd5HiVEiins4hK8XmgBa3AGTAZ,ipfs://QmdTFjpamfryMEJDQw5z4EduCBngjyVKN2MuRvn8igRjc4
1157272,Flustels #111,86,30.357812871795513,4,Composition #1,False,Palette #2,Style #2,QmUzU3bXhN1hpoo3pMZViqxVCWsL9EF3hePiMYeFUjsfBu,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onjKPEumiX2pW9MCFpeJxnAJYzeEVf7i1veHKoze1AiZiTdqYvX,ipfs://QmTT4163eKJg6noSfr8N6aQCJaiDeX6rreYznqPQR3gn2w,ipfs://QmWWmchXBRMUfcJXxKk6fH3MmE3DjsC3GYXZTwromBfUwk
1157269,Flustels #110,87,30.239656518345043,4,Composition #3,False,Palette #8,Style #1,QmPumusHt7hffKEcqhnqAm9BhtKti2zML9QscBW3qLbtjk,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onnGqQmdnXC1VYRax5wkJV4oftqy5hMXbgRo6VjdJW1V6UCF2YA,ipfs://QmR5PiRHpEp3pfR4v61jvR2mk2FiVFTTnkQS34ToLV8Lf2,ipfs://QmQy8BXaApPqi32MjgHDLQk52WmKyihyrZy7tsXVgdRfP5
1155747,Flustels #17,88,29.985688264376787,4,Composition #3,False,Palette #18,Style #5,QmdzRcnVNaDBK3P34Hj83BRhUaedRzotPA74e551guAxPc,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opVaAC1tCmZK3TUNJ4WJMZrQLJZcxPoGbcMXEQaj5C5eW5VwWNn,ipfs://QmRuZpspQee2kwFYj5ALwZic97Hee54Cw4JkpDTNZWvQDj,ipfs://QmUR42JJeV5MsGgSdLtBa4zg4zNM9ok5VKWtUT9NaxcFZC
